rt,response,vdiff,participant_id
1.683,-1,2.0,12
0.784,-1,1.0,12
0.967,-1,1.0,12
2.133,1,0.0,12
1.7,1,1.0,12
1.45,1,2.0,12
1.8,1,2.0,12
1.684,1,2.0,12
0.784,-1,-1.0,12
1.817,-1,1.0,12
1.567,1,2.0,12
1.383,-1,1.0,12
3.267,1,-3.0,12
1.0,-1,-1.0,12
1.633,-1,0.0,12
1.233,1,3.0,12
1.65,1,0.0,12
1.0,1,0.0,12
2.65,-1,1.0,12
1.617,1,2.0,12
2.534,-1,0.0,12
1.317,-1,1.0,12
1.867,-1,-1.0,12
2.15,-1,0.0,12
1.684,1,3.0,12
1.65,1,3.0,12
2.317,-1,0.0,12
0.967,-1,-2.0,12
2.0,-1,-3.0,12
2.266,1,0.0,12
2.084,1,0.0,12
1.967,1,3.0,12
1.517,-1,-3.0,12
1.117,-1,0.0,12
0.9,1,0.0,12
1.283,-1,-2.0,12
2.45,1,2.0,12
1.6,1,-3.0,12
1.15,1,1.0,12
1.583,1,2.0,12
1.483,-1,3.0,12
1.434,1,1.0,12
1.117,1,0.0,12
1.383,1,-2.0,12
1.25,-1,-3.0,12
0.917,-1,1.0,12
1.1,1,1.0,12
1.433,-1,2.0,12
1.684,-1,3.0,12
1.417,1,0.0,12
1.617,-1,2.0,12
1.184,-1,-3.0,12
2.734,-1,0.0,12
1.25,-1,-1.0,12
1.2,-1,0.0,12
1.417,1,0.0,12
1.267,1,1.0,12
1.234,1,0.0,12
1.333,1,-1.0,12
1.617,1,0.0,12
1.833,1,2.0,12
0.85,1,2.0,12
1.65,1,0.0,12
1.034,1,0.0,12
2.434,-1,-3.0,12
1.6,-1,2.0,12
1.25,1,2.0,12
1.65,1,3.0,12
1.15,1,2.0,12
1.084,1,0.0,12
1.35,1,0.0,12
1.484,-1,-3.0,12
1.167,-1,-3.0,12
0.834,1,0.0,12
1.367,-1,-2.0,12
0.851,1,-1.0,12
1.683,-1,-1.0,12
0.784,1,2.0,12
1.167,1,1.0,12
1.55,-1,-2.0,12
1.267,1,3.0,12
1.184,-1,0.0,12
1.633,-1,0.0,12
1.267,1,0.0,12
1.067,-1,0.0,12
1.684,-1,0.0,12
0.867,1,1.0,12
0.784,-1,-1.0,12
0.901,1,0.0,12
2.1,1,0.0,12
1.267,1,3.0,12
0.95,1,1.0,12
1.0,-1,-1.0,12
1.383,1,3.0,12
1.833,-1,-1.0,12
1.183,-1,-1.0,12
3.034,-1,0.0,12
1.217,1,3.0,12
1.883,1,-2.0,12
1.283,-1,-2.0,12
0.951,-1,-3.0,12
1.967,-1,-2.0,12
2.15,-1,3.0,12
1.883,1,0.0,12
2.133,1,1.0,12
4.484,-1,-2.0,12
3.233,-1,-3.0,12
2.267,-1,0.0,12
0.967,-1,-2.0,12
1.283,1,2.0,12
2.317,-1,0.0,12
1.6,-1,-3.0,12
2.1,1,-2.0,12
1.767,1,-3.0,12
1.367,1,3.0,12
1.234,-1,3.0,12
1.017,1,0.0,12
1.134,1,-1.0,12
1.033,1,2.0,12
1.4,-1,-3.0,12
2.084,1,1.0,12
1.25,1,3.0,12
1.764,-1,2.0,13
1.734,-1,0.0,13
1.567,1,0.0,13
2.067,1,3.0,13
0.967,-1,0.0,13
1.217,-1,-3.0,13
1.433,-1,3.0,13
1.65,1,1.0,13
1.333,-1,-1.0,13
2.583,1,-2.0,13
1.367,1,0.0,13
2.184,-1,-2.0,13
2.884,-1,0.0,13
2.967,-1,-2.0,13
2.067,-1,-3.0,13
3.967,1,0.0,13
3.1,-1,-1.0,13
2.7,-1,-1.0,13
2.217,-1,-3.0,13
2.284,-1,2.0,13
2.6,1,-2.0,13
2.734,-1,-2.0,13
2.033,-1,-2.0,13
4.417,-1,0.0,13
3.4,1,-1.0,13
3.167,1,-2.0,13
3.451,1,1.0,13
1.2,1,-2.0,13
1.667,1,2.0,13
1.5,1,0.0,13
3.4,1,0.0,13
1.95,-1,0.0,13
2.734,1,-1.0,13
0.901,1,1.0,13
1.434,-1,-2.0,13
3.584,1,-2.0,13
2.95,1,0.0,13
2.083,-1,1.0,13
1.367,-1,0.0,13
1.75,1,-3.0,13
1.517,1,2.0,13
1.117,-1,-3.0,13
1.466,1,0.0,13
2.767,1,-1.0,13
2.267,-1,0.0,13
1.883,1,-2.0,13
1.567,1,1.0,13
1.634,1,1.0,13
0.816,-1,-2.0,13
3.084,1,0.0,13
1.217,1,2.0,13
2.3,1,2.0,13
1.934,-1,3.0,13
2.35,-1,0.0,13
1.4,1,-1.0,13
1.4,-1,1.0,13
1.384,1,2.0,13
2.017,-1,0.0,13
1.3,1,3.0,13
2.267,1,3.0,13
1.85,-1,1.0,13
1.15,1,-2.0,13
1.383,1,-2.0,13
1.75,-1,1.0,13
1.951,-1,0.0,13
1.484,1,-1.0,13
3.1,-1,-1.0,13
1.25,-1,-3.0,13
4.167,-1,-3.0,13
1.584,-1,-3.0,13
0.734,-1,2.0,13
1.95,-1,-1.0,13
1.317,-1,-2.0,13
2.417,-1,3.0,13
1.884,1,3.0,13
1.016,1,-1.0,13
1.167,1,0.0,13
2.467,-1,0.0,13
2.55,-1,-2.0,13
1.701,-1,1.0,13
1.584,1,0.0,13
1.817,1,-1.0,13
1.15,-1,-2.0,13
1.083,-1,-3.0,13
1.35,-1,-1.0,13
1.384,1,2.0,13
1.284,1,3.0,13
1.283,-1,0.0,13
1.05,-1,0.0,13
1.384,1,0.0,13
0.884,-1,0.0,13
1.434,-1,-3.0,13
1.3,-1,-1.0,13
1.134,1,3.0,13
3.384,-1,1.0,13
2.134,-1,2.0,13
2.816,-1,2.0,13
1.85,-1,-1.0,13
2.484,1,2.0,13
1.35,1,3.0,13
1.117,-1,3.0,13
2.517,-1,2.0,13
2.25,1,0.0,13
1.367,1,3.0,13
1.684,1,-3.0,13
1.05,1,-2.0,13
1.566,-1,-2.0,13
1.084,1,0.0,13
2.817,1,-2.0,13
0.783,1,1.0,13
0.817,1,-3.0,13
1.1,1,2.0,13
1.55,1,2.0,13
1.667,1,3.0,13
1.334,-1,0.0,13
1.617,1,0.0,13
3.2,-1,1.0,13
1.084,-1,3.0,13
2.4,-1,-1.0,13
1.534,1,-2.0,13
1.133,-1,0.0,13
0.817,-1,-3.0,13
1.467,-1,-2.0,13
2.317,-1,3.0,13
2.5,1,2.0,13
2.767,-1,-2.0,13
3.967,-1,2.0,13
1.3,1,2.0,13
1.183,-1,-3.0,13
1.35,1,2.0,13
1.633,1,1.0,13
1.45,1,0.0,13
1.851,-1,1.0,13
1.4,-1,-2.0,13
2.167,1,3.0,13
2.117,-1,-3.0,13
2.334,1,3.0,13
3.084,-1,-3.0,13
2.784,1,2.0,13
1.267,1,-2.0,13
1.6,-1,-2.0,13
1.934,-1,-2.0,13
1.533,1,0.0,13
4.133,1,-2.0,13
1.934,1,3.0,13
1.334,-1,-3.0,13
1.301,-1,3.0,13
1.5,-1,-3.0,13
1.184,-1,0.0,13
1.15,-1,-3.0,13
1.4,1,1.0,13
0.7,-1,-1.0,13
1.167,-1,-3.0,13
2.484,-1,2.0,13
1.084,1,3.0,13
5.117,-1,1.0,13
1.25,1,-1.0,13
1.117,1,-1.0,13
1.084,-1,-1.0,13
1.1,-1,0.0,13
1.033,-1,0.0,13
2.034,-1,-3.0,13
0.984,-1,0.0,13
0.783,-1,0.0,13
3.483,1,0.0,13
1.266,-1,-2.0,13
0.9,-1,-1.0,13
1.75,-1,0.0,13
1.517,1,2.0,13
1.017,-1,1.0,13
2.083,-1,-3.0,13
1.9,1,-1.0,13
1.95,1,1.0,13
1.533,-1,-1.0,13
4.5,1,0.0,13
1.851,-1,0.0,13
1.9,1,2.0,13
2.284,1,3.0,13
1.484,1,1.0,13
0.783,1,3.0,13
1.65,1,-1.0,13
3.084,-1,-3.0,13
1.451,1,-3.0,13
0.884,-1,-1.0,13
1.284,1,3.0,13
2.184,-1,-1.0,13
0.784,1,-1.0,13
1.75,-1,-3.0,13
1.317,-1,-1.0,13
1.084,-1,-2.0,13
2.25,1,0.0,13
0.783,-1,-1.0,13
1.583,1,3.0,13
1.101,-1,0.0,13
0.783,1,-1.0,13
1.233,1,1.0,13
1.933,1,3.0,13
1.383,-1,0.0,13
1.233,-1,-1.0,13
3.25,1,2.0,14
1.6,-1,-1.0,14
2.117,-1,0.0,14
2.417,-1,-1.0,14
1.384,-1,0.0,14
1.617,1,3.0,14
1.65,-1,1.0,14
1.767,1,2.0,14
2.95,-1,-3.0,14
1.183,-1,-2.0,14
1.567,1,-2.0,14
1.284,1,1.0,14
2.1,-1,1.0,14
1.233,1,0.0,14
1.45,1,0.0,14
2.417,1,0.0,14
2.5,1,0.0,14
1.384,1,3.0,14
1.0,1,0.0,14
2.05,-1,-2.0,14
0.917,1,3.0,14
1.884,-1,-2.0,14
1.15,1,2.0,14
1.034,1,2.0,14
2.184,-1,-1.0,14
1.767,1,1.0,14
1.683,-1,-2.0,14
1.301,-1,-2.0,14
1.584,-1,0.0,14
1.35,-1,2.0,14
1.101,-1,1.0,14
1.867,1,0.0,14
1.534,-1,-1.0,14
1.5,1,3.0,14
2.983,1,-1.0,14
1.417,-1,-2.0,14
1.9,-1,0.0,14
1.017,1,1.0,14
1.034,1,-1.0,14
0.85,1,1.0,14
1.167,-1,-2.0,14
1.2,-1,-2.0,14
1.35,-1,-2.0,14
1.983,-1,-2.0,14
1.467,-1,0.0,14
2.551,-1,0.0,14
2.033,-1,-1.0,14
1.234,-1,-1.0,14
1.616,-1,0.0,14
0.85,1,1.0,14
1.151,1,2.0,14
1.484,1,-1.0,14
1.217,1,0.0,14
2.417,-1,-2.0,14
2.266,-1,3.0,14
1.267,1,1.0,14
1.784,-1,2.0,14
0.933,1,2.0,14
3.6,1,0.0,14
1.234,1,1.0,14
1.934,1,-1.0,14
1.65,-1,-2.0,14
1.567,-1,-1.0,14
1.25,-1,-3.0,14
1.517,1,0.0,14
1.733,1,2.0,14
2.317,-1,2.0,14
1.934,1,2.0,14
2.766,1,3.0,14
1.433,-1,2.0,14
1.484,-1,-3.0,14
1.15,-1,-2.0,14
1.4,-1,0.0,14
1.684,-1,2.0,14
1.916,1,3.0,14
1.25,-1,-2.0,14
1.934,-1,1.0,14
1.434,-1,-1.0,14
1.3,1,-3.0,14
1.15,1,-3.0,14
1.351,-1,0.0,14
1.567,-1,0.0,14
0.9,-1,0.0,14
1.767,1,-1.0,14
1.534,1,1.0,14
2.2,-1,3.0,14
1.067,-1,0.0,14
1.501,-1,-2.0,14
3.734,-1,1.0,14
2.267,1,2.0,14
1.367,1,2.0,14
2.15,-1,-3.0,14
2.267,1,1.0,14
1.167,-1,-1.0,14
0.884,1,3.0,14
1.467,-1,-1.0,14
1.367,-1,0.0,14
1.283,-1,-1.0,14
1.2,-1,-2.0,14
1.317,1,1.0,14
1.201,-1,0.0,14
0.867,1,3.0,14
1.084,1,3.0,14
1.633,1,-1.0,14
2.967,1,-2.0,14
1.3,1,3.0,14
5.167,-1,-3.0,14
3.167,-1,1.0,14
1.0,-1,-1.0,14
0.85,1,-2.0,14
0.917,-1,0.0,14
0.95,1,2.0,14
0.933,-1,-3.0,14
1.5,1,2.0,14
2.567,-1,-2.0,14
1.317,-1,-1.0,14
1.15,-1,-2.0,14
1.901,-1,-1.0,14
1.1,1,2.0,14
1.383,-1,0.0,14
1.017,1,2.0,14
1.067,1,-2.0,14
1.35,-1,1.0,14
0.85,1,2.0,14
0.967,1,3.0,14
0.984,-1,0.0,14
1.001,-1,-3.0,14
0.634,1,3.0,14
1.984,-1,1.0,14
0.967,-1,-1.0,14
0.95,-1,-2.0,14
1.367,1,0.0,14
3.517,1,-1.0,14
1.7,1,-1.0,14
1.284,1,3.0,14
1.25,1,3.0,14
1.05,-1,-1.0,14
1.284,1,1.0,14
1.416,1,0.0,14
1.033,-1,-2.0,14
1.233,-1,-3.0,14
1.316,1,-1.0,14
1.334,-1,-2.0,14
1.2,1,-1.0,14
0.95,1,-2.0,14
1.117,1,2.0,14
1.65,-1,0.0,14
1.433,-1,1.0,14
1.316,1,3.0,14
1.117,-1,0.0,14
1.216,1,0.0,14
1.283,-1,0.0,14
1.417,-1,-2.0,14
1.117,1,3.0,14
1.167,-1,-3.0,14
1.051,-1,-3.0,14
0.866,1,2.0,14
0.966,1,3.0,14
3.417,-1,0.0,14
0.85,1,3.0,14
0.984,-1,-1.0,14
1.468,-1,-2.0,14
0.983,-1,-2.0,14
1.267,1,3.0,14
1.633,1,2.0,14
1.434,1,1.0,14
0.734,1,2.0,14
0.817,1,-3.0,14
1.384,1,-1.0,14
0.884,1,0.0,14
0.916,1,3.0,14
0.783,1,-1.0,14
0.684,1,3.0,14
1.084,-1,-3.0,14
1.05,1,-2.0,14
0.817,1,-1.0,14
1.366,1,1.0,14
1.384,-1,-2.0,14
1.267,-1,0.0,14
1.35,-1,0.0,14
1.034,-1,1.0,14
1.6,1,1.0,14
2.0,-1,-1.0,14
1.283,1,1.0,14
1.384,-1,0.0,14
1.183,-1,-2.0,14
0.883,1,0.0,14
1.533,-1,1.0,14
1.017,1,3.0,14
1.084,-1,-3.0,14
1.2,-1,0.0,14
1.4,1,1.0,14
1.166,1,-1.0,14
1.034,1,2.0,14
0.783,1,3.0,14
1.166,1,0.0,14
1.95,1,-3.0,14
1.25,-1,-2.0,14
1.217,-1,2.0,14
0.767,1,0.0,14
2.217,-1,0.0,15
1.317,1,3.0,15
1.384,1,0.0,15
4.501,1,0.0,15
1.551,-1,0.0,15
2.8,-1,0.0,15
2.734,1,0.0,15
1.183,1,0.0,15
1.267,1,0.0,15
4.034,1,0.0,15
3.167,-1,0.0,15
1.117,-1,0.0,15
1.75,1,1.0,15
1.8,-1,0.0,15
1.384,1,3.0,15
1.15,-1,0.0,15
1.051,-1,3.0,15
2.033,-1,2.0,15
1.317,-1,0.0,15
1.267,-1,3.0,15
1.267,-1,0.0,15
1.083,-1,0.0,15
1.833,-1,-3.0,15
4.05,-1,0.0,15
1.301,-1,0.0,15
1.367,1,2.0,15
1.983,-1,1.0,15
1.3,-1,-3.0,15
1.217,-1,-3.0,15
1.267,1,0.0,15
1.167,-1,3.0,15
1.1,-1,-1.0,15
2.116,1,1.0,15
0.817,-1,-3.0,15
0.934,-1,-3.0,15
0.817,-1,-3.0,15
1.717,1,0.0,15
0.917,1,0.0,15
1.4,1,1.0,15
1.417,-1,-3.0,15
1.167,1,0.0,15
1.267,-1,0.0,15
1.284,-1,-3.0,15
2.217,-1,1.0,15
0.95,-1,0.0,15
1.701,1,0.0,15
1.467,-1,-3.0,15
1.167,-1,-1.0,15
1.45,1,0.0,15
1.017,1,0.0,15
2.317,-1,-3.0,15
1.433,1,3.0,15
1.283,-1,-3.0,15
1.2,1,0.0,15
1.567,1,-1.0,15
1.367,-1,0.0,15
1.484,-1,0.0,15
2.1,1,3.0,15
1.15,-1,0.0,15
0.917,1,0.0,15
1.35,-1,-1.0,15
1.0,-1,3.0,15
0.867,1,0.0,15
2.267,-1,-1.0,15
1.983,-1,1.0,15
1.15,1,0.0,15
1.034,1,2.0,15
1.367,-1,0.0,15
1.017,1,-3.0,15
1.184,1,3.0,15
1.034,-1,-1.0,15
1.15,-1,-3.0,15
1.251,-1,-2.0,15
1.2,-1,0.0,15
0.9,1,1.0,15
2.234,1,0.0,15
1.184,-1,1.0,15
1.1,1,3.0,15
0.901,-1,0.0,15
1.2,1,0.0,15
1.217,1,1.0,15
1.033,1,0.0,15
1.017,1,0.0,15
1.35,-1,-3.0,15
1.0,1,3.0,15
1.35,-1,-2.0,15
0.983,1,1.0,15
0.917,-1,0.0,15
1.166,1,-3.0,15
0.983,1,3.0,15
1.384,1,-1.0,15
4.184,1,-1.0,15
2.783,-1,0.0,15
3.217,1,0.0,15
1.151,-1,2.0,15
1.167,-1,1.0,15
1.05,-1,0.0,15
1.667,1,0.0,15
2.101,-1,0.0,15
1.116,-1,1.0,15
3.133,1,2.0,15
2.983,1,2.0,15
0.933,-1,-1.0,15
0.884,-1,0.0,15
1.283,1,-3.0,15
1.25,1,2.0,15
1.15,-1,0.0,15
0.75,-1,0.0,15
1.15,1,0.0,15
1.166,-1,0.0,15
0.734,-1,0.0,15
1.684,-1,0.0,15
1.017,-1,-1.0,15
1.0,1,3.0,15
1.1,1,3.0,15
1.017,1,0.0,15
1.283,1,0.0,15
0.851,1,0.0,15
1.2,1,0.0,15
0.917,1,2.0,15
1.0,1,0.0,15
0.984,1,0.0,15
1.117,-1,-1.0,15
0.967,1,-2.0,15
1.167,1,0.0,15
1.05,1,0.0,15
0.85,-1,2.0,15
1.301,-1,0.0,15
1.066,-1,0.0,15
1.25,-1,3.0,15
1.2,1,2.0,15
1.75,-1,2.0,15
1.15,1,3.0,15
1.45,-1,0.0,15
1.617,1,0.0,15
1.134,1,0.0,15
1.584,-1,0.0,15
1.733,1,-1.0,15
1.25,1,1.0,15
0.766,1,0.0,15
1.167,1,2.0,15
1.4,-1,-3.0,15
0.817,-1,0.0,15
1.35,-1,-1.0,15
0.75,-1,0.0,15
1.15,-1,-3.0,15
1.133,1,-3.0,15
0.783,-1,-3.0,15
0.734,1,2.0,15
1.117,-1,0.0,15
0.817,1,3.0,15
1.083,1,1.0,15
0.851,-1,0.0,15
0.933,-1,0.0,15
0.867,1,0.0,15
0.9,-1,1.0,15
1.85,-1,0.0,15
0.717,1,0.0,15
1.034,-1,0.0,15
1.767,1,0.0,15
1.084,1,1.0,15
2.233,-1,0.0,15
1.783,-1,-3.0,15
1.067,-1,0.0,15
0.934,1,0.0,15
1.901,-1,0.0,15
0.834,1,3.0,15
1.183,-1,-1.0,15
0.867,-1,0.0,15
1.201,-1,-3.0,15
1.05,1,3.0,15
0.8,1,0.0,15
1.134,-1,-2.0,15
1.0,-1,0.0,15
1.0,1,0.0,15
0.984,1,1.0,15
0.95,1,3.0,15
0.634,1,-3.0,15
2.75,1,3.0,15
1.233,-1,0.0,15
0.717,-1,0.0,15
0.884,1,0.0,15
1.617,-1,0.0,15
0.934,1,0.0,15
0.833,1,2.0,15
0.816,1,0.0,15
0.8,-1,2.0,15
0.65,1,0.0,15
1.401,-1,-2.0,15
1.101,1,0.0,15
0.883,-1,-1.0,15
1.1,1,3.0,15
2.384,1,2.0,16
4.383,-1,0.0,16
4.367,1,-2.0,16
1.717,-1,-3.0,16
2.966,-1,1.0,16
2.833,-1,0.0,16
5.533,-1,0.0,16
4.584,1,0.0,16
2.433,-1,2.0,16
3.134,-1,-2.0,16
3.867,-1,0.0,16
2.434,-1,0.0,16
1.65,1,3.0,16
2.101,-1,1.0,16
1.734,-1,-3.0,16
2.301,-1,-2.0,16
3.467,-1,1.0,16
3.851,1,3.0,16
4.1,-1,0.0,16
1.534,1,3.0,16
3.867,1,0.0,16
1.4,-1,-3.0,16
3.467,1,0.0,16
5.917,1,1.0,16
3.4,1,1.0,16
2.584,1,1.0,16
3.15,1,-2.0,16
1.867,1,2.0,16
2.417,1,0.0,16
1.117,1,1.0,16
3.667,1,0.0,16
4.617,-1,0.0,16
1.667,-1,-1.0,16
2.067,-1,-3.0,16
1.5,-1,-1.0,16
1.35,1,0.0,16
1.984,1,2.0,16
4.384,1,2.0,16
2.166,-1,-3.0,16
2.084,1,2.0,16
1.85,-1,0.0,16
3.617,1,1.0,16
3.017,1,1.0,16
1.434,-1,-2.0,16
1.517,-1,-2.0,16
4.15,1,-1.0,16
2.183,-1,-2.0,16
5.334,1,-2.0,16
1.434,1,2.0,16
2.75,-1,-3.0,16
1.584,-1,-2.0,16
4.134,-1,0.0,16
1.301,-1,-3.0,16
2.217,1,-2.0,16
1.933,1,2.0,16
3.2,1,3.0,16
2.934,-1,0.0,16
1.6,-1,-1.0,16
2.784,-1,0.0,16
2.584,1,0.0,16
1.15,-1,-2.0,16
2.4,1,2.0,16
2.0,-1,-1.0,16
2.283,1,2.0,16
1.9,1,3.0,16
2.101,-1,-3.0,16
2.434,-1,-1.0,16
5.717,-1,0.0,16
2.517,1,3.0,16
1.35,1,2.0,16
2.883,1,3.0,16
1.684,-1,-2.0,16
3.8,-1,2.0,16
1.5,-1,-3.0,16
1.283,1,2.0,16
3.317,-1,-2.0,16
4.55,-1,0.0,16
1.617,-1,-1.0,16
3.767,1,-3.0,16
2.717,-1,-1.0,16
1.334,-1,-1.0,16
2.717,-1,-3.0,16
2.1,-1,2.0,16
1.234,1,1.0,16
2.1,-1,-2.0,16
1.2,1,2.0,16
4.483,-1,1.0,16
2.717,-1,1.0,16
2.684,1,1.0,16
1.817,-1,-3.0,16
4.95,-1,-1.0,16
2.067,-1,-3.0,16
2.834,-1,-2.0,16
2.401,-1,1.0,16
1.25,-1,-3.0,16
2.367,-1,2.0,16
1.55,1,-1.0,16
1.967,1,1.0,16
1.434,-1,-1.0,16
2.917,-1,0.0,16
2.1,1,-1.0,16
1.4,1,1.0,16
1.717,1,0.0,16
5.617,-1,-1.0,16
1.717,-1,-3.0,16
4.55,-1,3.0,16
1.417,-1,0.0,16
1.95,-1,2.0,16
1.684,-1,-1.0,16
1.301,1,2.0,16
2.783,1,1.0,16
4.067,-1,3.0,16
1.567,-1,-2.0,16
4.216,-1,1.0,16
2.35,1,2.0,16
3.783,-1,-1.0,16
1.567,-1,3.0,16
3.084,1,-2.0,16
1.7,1,2.0,16
4.7,-1,2.0,16
1.717,-1,-2.0,16
5.233,-1,-3.0,16
2.551,-1,-1.0,16
1.284,-1,-3.0,16
5.517,1,-1.0,16
4.95,-1,0.0,16
1.434,-1,-2.0,16
1.267,1,3.0,16
1.9,1,1.0,16
1.234,1,1.0,16
1.3,1,2.0,16
1.2,-1,-3.0,16
4.284,-1,0.0,16
2.2,1,3.0,16
3.1,-1,0.0,16
2.017,1,-3.0,16
2.1,-1,-3.0,16
2.284,1,0.0,16
1.467,-1,-1.0,16
1.433,-1,-1.0,16
4.583,1,0.0,16
1.65,-1,3.0,16
2.816,1,0.0,16
1.567,-1,0.0,16
2.017,1,2.0,16
1.517,-1,-1.0,16
2.517,1,2.0,16
1.117,1,3.0,16
2.917,-1,0.0,16
1.15,1,3.0,16
4.401,-1,-3.0,16
4.4,1,2.0,16
1.05,1,2.0,16
2.1,-1,-2.0,16
2.051,-1,-2.0,16
2.117,-1,0.0,16
1.966,-1,-2.0,16
4.617,-1,2.0,16
1.616,-1,0.0,16
1.717,1,0.0,16
4.4,1,1.0,16
1.35,1,2.0,16
2.45,1,0.0,16
4.9,1,3.0,16
1.817,1,0.0,16
1.65,1,3.0,16
2.617,-1,1.0,16
1.217,1,2.0,16
1.467,1,-1.0,16
4.951,1,3.0,16
1.034,1,-1.0,16
4.667,-1,0.0,16
1.317,1,2.0,16
3.567,-1,3.0,16
1.25,1,0.0,16
1.434,-1,-1.0,16
3.767,1,0.0,16
1.217,1,3.0,16
1.5,1,3.0,16
3.55,-1,1.0,16
2.35,-1,-1.0,16
2.651,-1,-3.0,16
4.366,-1,-1.0,16
1.217,1,1.0,16
3.484,-1,0.0,16
1.633,-1,2.0,16
1.684,1,1.0,16
1.983,-1,0.0,16
2.414,1,3.0,17
2.966,-1,2.0,17
1.767,-1,-1.0,17
3.134,-1,0.0,17
4.866,1,2.0,17
3.45,1,0.0,17
2.767,-1,-3.0,17
5.084,-1,-1.0,17
4.534,1,2.0,17
1.4,1,3.0,17
1.8,1,2.0,17
3.25,-1,-3.0,17
2.567,1,3.0,17
2.117,1,1.0,17
3.167,-1,-1.0,17
5.167,-1,3.0,17
5.067,1,0.0,17
1.717,1,0.0,17
3.617,-1,0.0,17
3.4,-1,0.0,17
2.9,1,1.0,17
1.5,-1,-3.0,17
4.067,-1,-1.0,17
4.684,-1,-1.0,17
1.384,1,2.0,17
3.834,-1,0.0,17
1.45,-1,0.0,17
2.034,1,2.0,17
3.001,1,2.0,17
4.017,-1,-1.0,17
1.967,1,2.0,17
4.233,1,1.0,17
2.134,1,3.0,17
2.367,-1,-1.0,17
2.434,-1,0.0,17
4.451,-1,2.0,17
1.1,1,1.0,17
2.75,-1,-2.0,17
3.234,-1,0.0,17
4.551,1,-1.0,17
2.35,-1,-3.0,17
2.717,1,2.0,17
4.234,-1,0.0,17
2.601,-1,-2.0,17
1.467,1,3.0,17
2.384,1,2.0,17
1.5,-1,3.0,17
4.284,-1,0.0,17
1.484,-1,-1.0,17
4.083,1,3.0,17
4.934,-1,0.0,17
2.817,-1,0.0,17
2.25,-1,-1.0,17
1.95,-1,-2.0,17
1.733,-1,-1.0,17
2.35,-1,0.0,17
3.766,1,0.0,17
4.183,-1,0.0,17
2.65,1,-1.0,17
3.767,-1,-3.0,17
1.5,1,1.0,17
2.667,-1,-1.0,17
1.783,1,3.0,17
2.85,1,3.0,17
1.8,1,1.0,17
2.35,-1,2.0,17
4.15,-1,-1.0,17
3.384,-1,-3.0,17
5.6,-1,-3.0,17
4.233,-1,2.0,17
1.217,1,3.0,17
0.917,1,1.0,17
3.067,-1,1.0,17
3.417,1,1.0,17
1.284,1,2.0,17
2.233,-1,-2.0,17
2.684,-1,-2.0,17
2.95,1,0.0,17
4.267,-1,-1.0,17
1.8,1,2.0,17
2.534,1,1.0,17
2.75,-1,-2.0,17
1.95,1,0.0,17
2.034,-1,-1.0,17
3.083,1,-1.0,17
1.917,1,3.0,17
4.701,-1,0.0,17
4.533,-1,0.0,17
2.134,-1,0.0,17
2.334,-1,-2.0,17
1.817,1,2.0,17
1.2,1,2.0,17
1.283,-1,-3.0,17
3.25,-1,0.0,17
3.65,-1,-2.0,17
4.951,1,0.0,17
3.084,-1,-3.0,17
1.65,-1,-3.0,17
1.984,-1,-2.0,17
2.367,-1,-2.0,17
1.55,-1,-3.0,17
1.85,-1,-3.0,17
1.95,-1,-2.0,17
3.467,1,3.0,17
3.166,1,-3.0,17
1.75,-1,-2.0,17
2.634,1,3.0,17
1.467,1,3.0,17
2.0,1,2.0,17
3.167,1,1.0,17
3.517,-1,-3.0,17
1.717,1,3.0,17
5.967,-1,-1.0,17
4.333,1,1.0,17
1.234,-1,-3.0,17
1.45,-1,-2.0,17
1.55,-1,-1.0,17
4.033,1,0.0,17
2.0,-1,-3.0,17
5.8,1,0.0,17
3.401,1,0.0,17
2.617,-1,0.0,17
1.567,-1,-2.0,17
0.983,1,3.0,17
1.334,-1,-3.0,17
3.283,-1,0.0,17
2.367,-1,-2.0,17
5.933,1,2.0,17
1.867,-1,-2.0,17
5.166,1,3.0,17
2.934,-1,0.0,17
3.284,-1,0.0,17
2.0,-1,-1.0,17
2.6,1,0.0,17
3.801,-1,-1.0,17
1.966,1,3.0,17
1.584,-1,-1.0,17
2.317,1,-2.0,17
5.2,1,3.0,17
2.2,-1,-2.0,17
2.6,-1,-1.0,17
1.633,1,2.0,17
4.167,-1,1.0,17
1.9,1,2.0,17
2.0,1,2.0,17
1.7,1,0.0,17
2.65,-1,-3.0,17
2.834,-1,-1.0,17
1.433,1,2.0,17
1.617,1,0.0,17
1.3,1,2.0,17
2.167,-1,-3.0,17
1.217,-1,-2.0,17
2.85,1,3.0,17
2.001,1,2.0,17
1.283,1,1.0,17
2.217,-1,-2.0,17
1.734,1,-1.0,17
2.034,-1,-3.0,17
3.167,-1,-2.0,17
3.4,1,0.0,17
3.617,1,0.0,17
1.3,1,3.0,17
1.401,-1,-2.0,17
1.25,-1,-2.0,17
1.217,1,0.0,17
1.667,1,3.0,17
4.184,1,1.0,17
3.134,1,1.0,17
1.4,1,1.0,17
2.283,-1,-3.0,17
2.0,-1,-2.0,17
1.317,1,2.0,17
3.234,1,-1.0,17
2.034,-1,-2.0,18
1.817,-1,-2.0,18
1.484,1,3.0,18
1.617,1,3.0,18
1.6,1,3.0,18
1.233,1,2.0,18
1.217,-1,0.0,18
1.117,1,1.0,18
1.116,1,2.0,18
1.334,-1,-1.0,18
